dataset_token,source_dataset,mcq_questions,model_id,fewshot_k,layers,strength,seed,baseline_accuracy,baseline_invalid_rate,baseline_correct,baseline_invalid,baseline_total,baseline_cache_path,steered_accuracy,steered_invalid_rate,steered_correct,steered_invalid,steered_total,steered_cache_path,steered_vector_path,delta_accuracy,delta_invalid_rate
tssb_mcq_k0_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,"21,22,23,24,25",3.0,42,,,,,,,0.642,0.0,3210,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_L21_22_23_24_25_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,"23,24,25,26,27",1.0,42,,,,,,,0.6466,0.0,3233,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_L23_24_25_26_27_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,"23,24,25,26,27",1.5,42,,,,,,,0.6462,0.0,3231,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_L23_24_25_26_27_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,"23,24,25,26,27",2.0,42,,,,,,,0.646,0.0,3230,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_L23_24_25_26_27_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,"23,24,25,26,27",2.5,42,,,,,,,0.6448,0.0,3224,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_L23_24_25_26_27_a2p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,"23,24,25,26,27",3.0,42,,,,,,,0.6446,0.0,3223,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_L23_24_25_26_27_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,"17,18,19,20,21",1.0,42,,,,,,,0.5036,0.0036,2518,18,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_L17_18_19_20_21_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.15:6,1.0,42,,,,,,,0.5028,0.0,2514,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.15-6_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,"17,18,19,20,21",1.5,42,,,,,,,0.5042,0.0056,2521,28,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_L17_18_19_20_21_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.15:6,1.5,42,,,,,,,0.4812,0.0062,2406,31,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.15-6_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.15:6,2.0,42,,,,,,,0.0168,0.9648,84,4824,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.15-6_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,"17,18,19,20,21",2.0,42,,,,,,,0.5012,0.0076,2506,38,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_L17_18_19_20_21_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.15:6,2.5,42,,,,,,,0.5046,0.0014,2523,7,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.15-6_a2p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,"17,18,19,20,21",2.5,42,,,,,,,0.5034,0.0088,2517,44,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_L17_18_19_20_21_a2p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.15:6,3.0,42,,,,,,,0.5058,0.0,2529,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.15-6_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,"17,18,19,20,21",3.0,42,,,,,,,0.499,0.0086,2495,43,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_L17_18_19_20_21_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.35:6,1.0,42,,,,,,,0.5046,0.0,2523,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.35-6_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.35:6,1.5,42,,,,,,,0.4806,0.0006,2403,3,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.35-6_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,"19,20,21,22,23",1.0,42,,,,,,,0.5048,0.0026,2524,13,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_L19_20_21_22_23_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.35:6,2.0,42,,,,,,,0.4796,0.0,2398,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.35-6_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,"19,20,21,22,23",1.5,42,,,,,,,0.5046,0.0046,2523,23,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_L19_20_21_22_23_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.35:6,2.5,42,,,,,,,0.4624,0.0,2312,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.35-6_a2p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,"19,20,21,22,23",2.0,42,,,,,,,0.5038,0.0052,2519,26,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_L19_20_21_22_23_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.35:6,3.0,42,,,,,,,0.4464,0.0,2232,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.35-6_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,"19,20,21,22,23",2.5,42,,,,,,,0.5036,0.0052,2518,26,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_L19_20_21_22_23_a2p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.55:6,1.0,42,,,,,,,0.4902,0.0038,2451,19,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.55-6_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,"19,20,21,22,23",3.0,42,,,,,,,0.5012,0.0056,2506,28,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_L19_20_21_22_23_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.55:6,1.5,42,,,,,,,0.4896,0.0032,2448,16,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.55-6_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.55:6,2.0,42,,,,,,,0.4872,0.0032,2436,16,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.55-6_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,"21,22,23,24,25",1.0,42,,,,,,,0.5034,0.0028,2517,14,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_L21_22_23_24_25_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.55:6,2.5,42,,,,,,,0.4886,0.0016,2443,8,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.55-6_a2p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,"21,22,23,24,25",1.5,42,,,,,,,0.504,0.0026,2520,13,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_L21_22_23_24_25_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.55:6,3.0,42,,,,,,,0.485,0.0016,2425,8,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.55-6_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,"21,22,23,24,25",2.0,42,,,,,,,0.506,0.0028,2530,14,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_L21_22_23_24_25_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.75:6,1.0,42,,,,,,,0.505,0.0022,2525,11,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.75-6_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,"21,22,23,24,25",2.5,42,,,,,,,0.5066,0.0044,2533,22,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_L21_22_23_24_25_a2p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.75:6,1.5,42,,,,,,,0.5054,0.0024,2527,12,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.75-6_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,"21,22,23,24,25",3.0,42,,,,,,,0.5046,0.0052,2523,26,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_L21_22_23_24_25_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,3,band:0.75:6,2.0,42,,,,,,,0.5072,0.0024,2536,12,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k3_Lband-0.75-6_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_codellama-7b-instruct-hf_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,"14,15,16,17,18",1.0,42,,,,,,,0.6304,0.0,3152,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_L14_15_16_17_18_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,"14,15,16,17,18",1.5,42,,,,,,,0.626,0.0,3130,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_L14_15_16_17_18_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,"14,15,16,17,18",2.0,42,,,,,,,0.6248,0.0,3124,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_L14_15_16_17_18_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,"14,15,16,17,18",2.5,42,,,,,,,0.618,0.0,3090,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_L14_15_16_17_18_a2p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,"14,15,16,17,18",3.0,42,,,,,,,0.6172,0.0,3086,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_L14_15_16_17_18_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,"16,17,18,19,20",1.0,42,,,,,,,0.626,0.0,3130,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_L16_17_18_19_20_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,"16,17,18,19,20",1.5,42,,,,,,,0.62,0.0,3100,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_L16_17_18_19_20_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,"16,17,18,19,20",2.0,42,,,,,,,0.6156,0.0,3078,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_L16_17_18_19_20_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,"16,17,18,19,20",2.5,42,,,,,,,0.6108,0.0,3054,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_L16_17_18_19_20_a2p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,"16,17,18,19,20",3.0,42,,,,,,,0.6054,0.0,3027,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_L16_17_18_19_20_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,"18,19,20,21,22",1.0,42,,,,,,,0.626,0.0,3130,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_L18_19_20_21_22_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,"18,19,20,21,22",1.5,42,,,,,,,0.6238,0.0,3119,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_L18_19_20_21_22_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,"18,19,20,21,22",2.0,42,,,,,,,0.6218,0.0,3109,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_L18_19_20_21_22_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,"18,19,20,21,22",2.5,42,,,,,,,0.6178,0.0,3089,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_L18_19_20_21_22_a2p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,"18,19,20,21,22",3.0,42,,,,,,,0.617,0.0,3085,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_L18_19_20_21_22_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,"6,7,8,9,10",1.0,42,,,,,,,0.704,0.0,3520,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_L6_7_8_9_10_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
