timestamp,run_kind,dataset_token,source_dataset,mcq_questions,model_id,mode,fewshot_k,layers,strength,seed,accuracy,invalid_rate,correct,invalid,total,cache_path,vector_path,eval_limit,eval_start
1764067800.7425346,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,steered,0,band:0.90:6,2.0,42,0.4944,0.0,2472,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.90-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_codellama-7b-instruct-hf_pca_center_suffix.svec,5000,0
1764068006.3876069,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,steered,0,band:0.75:6,1.5,42,0.4928,0.0,2464,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.75-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_codellama-7b-instruct-hf_pca_center_suffix.svec,5000,0
1764068690.6275694,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,steered,0,band:0.90:6,2.5,42,0.4944,0.0,2472,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.90-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_codellama-7b-instruct-hf_pca_center_suffix.svec,5000,0
1764069127.058388,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,steered,0,band:0.75:6,2.0,42,0.4928,0.0,2464,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.75-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_codellama-7b-instruct-hf_pca_center_suffix.svec,5000,0
1764069571.5517461,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,steered,0,band:0.90:6,3.0,42,0.4942,0.0,2471,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.90-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_codellama-7b-instruct-hf_pca_center_suffix.svec,5000,0
1764070098.5748625,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.15:6,1.0,42,0.5228,0.0,2614,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764070287.3050656,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,steered,0,band:0.75:6,2.5,42,0.4926,0.0,2463,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.75-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_codellama-7b-instruct-hf_pca_center_suffix.svec,5000,0
1764070596.2223978,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.15:6,1.5,42,0.5146,0.0,2573,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764071095.9337494,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.15:6,2.0,42,0.5098,0.0,2549,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764071462.6074867,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,steered,0,band:0.75:6,3.0,42,0.4924,0.0,2462,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.75-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_codellama-7b-instruct-hf_pca_center_suffix.svec,5000,0
1764071601.49663,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.15:6,2.5,42,0.5094,0.0,2547,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764072101.4558218,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.15:6,3.0,42,0.5188,0.0,2594,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764072488.4715261,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,steered,0,band:0.90:6,1.0,42,0.4932,0.0,2466,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.90-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_codellama-7b-instruct-hf_pca_center_suffix.svec,5000,0
1764072597.782346,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.35:6,1.0,42,0.5382,0.0,2691,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764073108.6429513,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.35:6,1.5,42,0.5388,0.0,2694,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764073527.1326077,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,steered,0,band:0.90:6,1.5,42,0.493,0.0,2465,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.90-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_codellama-7b-instruct-hf_pca_center_suffix.svec,5000,0
1764073617.3710284,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.35:6,2.0,42,0.5372,0.0,2686,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764074126.4579062,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.35:6,2.5,42,0.5328,0.0,2664,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764074545.629059,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,steered,0,band:0.90:6,2.0,42,0.493,0.0,2465,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.90-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_codellama-7b-instruct-hf_pca_center_suffix.svec,5000,0
1764074628.2160656,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.35:6,3.0,42,0.5304,0.0,2652,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764075124.535466,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.55:6,1.0,42,0.5344,0.0,2672,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764075560.7939095,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,steered,0,band:0.90:6,2.5,42,0.4928,0.0,2464,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.90-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_codellama-7b-instruct-hf_pca_center_suffix.svec,5000,0
1764075628.2201195,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.55:6,1.5,42,0.5348,0.0,2674,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764076132.265465,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.55:6,2.0,42,0.536,0.0,2680,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764076606.96745,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,steered,0,band:0.90:6,3.0,42,0.493,0.0,2465,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.90-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_codellama-7b-instruct-hf_pca_center_suffix.svec,5000,0
1764076636.8370173,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.55:6,2.5,42,0.5384,0.0,2692,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764077111.6397154,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.15:6,1.0,42,0.5742,0.0,2871,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764077133.7703922,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.55:6,3.0,42,0.5342,0.0,2671,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764077620.0976355,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.15:6,1.5,42,0.5738,0.0,2869,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764077635.922733,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.75:6,1.0,42,0.5354,0.0,2677,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764078134.5616229,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.75:6,1.5,42,0.5346,0.0,2673,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764078135.5707445,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.15:6,2.0,42,0.575,0.0,2875,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764078634.6161249,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.75:6,2.0,42,0.537,0.0,2685,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764078640.9276276,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.15:6,2.5,42,0.5722,0.0,2861,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764079134.4291675,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.75:6,2.5,42,0.5344,0.0,2672,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764079142.2110994,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.15:6,3.0,42,0.5674,0.0,2837,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764079628.957676,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.75:6,3.0,42,0.5346,0.0,2673,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764079655.5318878,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.35:6,1.0,42,0.5858,0.0,2929,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764080131.3106556,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.90:6,1.0,42,0.5356,0.0,2678,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764080168.8982441,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.35:6,1.5,42,0.586,0.0,2930,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764080628.5833774,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.90:6,1.5,42,0.536,0.0,2680,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764080677.2569926,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.35:6,2.0,42,0.5838,0.0,2919,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764081133.8180645,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.90:6,2.0,42,0.5362,0.0,2681,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764081192.1503794,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.35:6,2.5,42,0.5806,0.0,2903,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764081639.0394413,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.90:6,2.5,42,0.5364,0.0,2682,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764081691.8626301,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.35:6,3.0,42,0.5752,0.0,2876,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764082147.1302571,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.90:6,3.0,42,0.5362,0.0,2681,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764082218.6627638,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.55:6,1.0,42,0.5792,0.0,2896,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764082715.9755917,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.55:6,1.5,42,0.5782,0.0,2891,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764082751.2166786,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,steered,0,band:0.15:6,1.0,42,0.617,0.0,3085,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,5000,0
1764083224.120886,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.55:6,2.0,42,0.5782,0.0,2891,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764083323.8271763,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,steered,0,band:0.15:6,1.5,42,0.615,0.0,3075,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,5000,0
1764083734.667265,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.55:6,2.5,42,0.5752,0.0,2876,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
1764083877.4474702,steered,manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,steered,0,band:0.15:6,2.0,42,0.614,0.0,3070,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,5000,0
1764084256.3489285,steered,tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,steered,0,band:0.55:6,3.0,42,0.5746,0.0,2873,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,5000,0
