dataset_token,source_dataset,mcq_questions,model_id,fewshot_k,layers,strength,seed,baseline_accuracy,baseline_invalid_rate,baseline_correct,baseline_invalid,baseline_total,baseline_cache_path,steered_accuracy,steered_invalid_rate,steered_correct,steered_invalid,steered_total,steered_cache_path,steered_vector_path,delta_accuracy,delta_invalid_rate
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,0,band:0.90:6,3.0,42,,,,,,,0.4942,0.0,2471,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.90-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_codellama-7b-instruct-hf_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.15:6,1.0,42,,,,,,,0.5228,0.0,2614,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,0,band:0.75:6,2.5,42,,,,,,,0.4926,0.0,2463,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.75-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_codellama-7b-instruct-hf_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.15:6,1.5,42,,,,,,,0.5146,0.0,2573,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.15:6,2.0,42,,,,,,,0.5098,0.0,2549,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,0,band:0.75:6,3.0,42,,,,,,,0.4924,0.0,2462,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.75-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_codellama-7b-instruct-hf_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.15:6,2.5,42,,,,,,,0.5094,0.0,2547,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.15:6,3.0,42,,,,,,,0.5188,0.0,2594,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,0,band:0.90:6,1.0,42,,,,,,,0.4932,0.0,2466,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.90-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_codellama-7b-instruct-hf_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.35:6,1.0,42,,,,,,,0.5382,0.0,2691,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.35:6,1.5,42,,,,,,,0.5388,0.0,2694,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,0,band:0.90:6,1.5,42,,,,,,,0.493,0.0,2465,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.90-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_codellama-7b-instruct-hf_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.35:6,2.0,42,,,,,,,0.5372,0.0,2686,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.35:6,2.5,42,,,,,,,0.5328,0.0,2664,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,0,band:0.90:6,2.0,42,,,,,,,0.493,0.0,2465,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.90-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_codellama-7b-instruct-hf_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.35:6,3.0,42,,,,,,,0.5304,0.0,2652,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.55:6,1.0,42,,,,,,,0.5344,0.0,2672,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,0,band:0.90:6,2.5,42,,,,,,,0.4928,0.0,2464,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.90-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_codellama-7b-instruct-hf_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.55:6,1.5,42,,,,,,,0.5348,0.0,2674,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.55:6,2.0,42,,,,,,,0.536,0.0,2680,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,meta-llama/CodeLlama-7b-Instruct-hf,0,band:0.90:6,3.0,42,,,,,,,0.493,0.0,2465,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_meta-llama-CodeLlama-7b-Instruct-hf_k0_Lband-0.90-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_codellama-7b-instruct-hf_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.55:6,2.5,42,,,,,,,0.5384,0.0,2692,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.15:6,1.0,42,,,,,,,0.5742,0.0,2871,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.55:6,3.0,42,,,,,,,0.5342,0.0,2671,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.15:6,1.5,42,,,,,,,0.5738,0.0,2869,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.75:6,1.0,42,,,,,,,0.5354,0.0,2677,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.75:6,1.5,42,,,,,,,0.5346,0.0,2673,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.15:6,2.0,42,,,,,,,0.575,0.0,2875,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.75:6,2.0,42,,,,,,,0.537,0.0,2685,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.15:6,2.5,42,,,,,,,0.5722,0.0,2861,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.75:6,2.5,42,,,,,,,0.5344,0.0,2672,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.15:6,3.0,42,,,,,,,0.5674,0.0,2837,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.15-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.75:6,3.0,42,,,,,,,0.5346,0.0,2673,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.35:6,1.0,42,,,,,,,0.5858,0.0,2929,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.90:6,1.0,42,,,,,,,0.5356,0.0,2678,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.35:6,1.5,42,,,,,,,0.586,0.0,2930,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.90:6,1.5,42,,,,,,,0.536,0.0,2680,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.35:6,2.0,42,,,,,,,0.5838,0.0,2919,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.90:6,2.0,42,,,,,,,0.5362,0.0,2681,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.35:6,2.5,42,,,,,,,0.5806,0.0,2903,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.90:6,2.5,42,,,,,,,0.5364,0.0,2682,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.35:6,3.0,42,,,,,,,0.5752,0.0,2876,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.35-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.90:6,3.0,42,,,,,,,0.5362,0.0,2681,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.55:6,1.0,42,,,,,,,0.5792,0.0,2896,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.55:6,1.5,42,,,,,,,0.5782,0.0,2891,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,1.0,42,,,,,,,0.617,0.0,3085,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.55:6,2.0,42,,,,,,,0.5782,0.0,2891,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,1.5,42,,,,,,,0.615,0.0,3075,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.55:6,2.5,42,,,,,,,0.5752,0.0,2876,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,2.0,42,,,,,,,0.614,0.0,3070,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.55:6,3.0,42,,,,,,,0.5746,0.0,2873,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.55-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,2.5,42,,,,,,,0.61,0.0,3050,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.75:6,1.0,42,,,,,,,0.5768,0.0,2884,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,3.0,42,,,,,,,0.6004,0.0,3002,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.75:6,1.5,42,,,,,,,0.5758,0.0,2879,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,1.0,42,,,,,,,0.6176,0.0,3088,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.75:6,2.0,42,,,,,,,0.5748,0.0,2874,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
